1.55027	4.36993e-06	0.987891	5.81166e-07	0.00486328
1.55002	4.05796e-06	0.976107	8.27141e-08	0.00311564
1.54977	2.53244e-06	0.966289	5.53418e-07	0.00277964
1.54951	8.98578e-07	0.967017	1.47986e-06	0.00339011
1.54926	2.03859e-07	0.977104	2.11264e-06	0.00404477
1.54901	6.15116e-07	0.98821	1.98872e-06	0.00404536
1.54876	1.43494e-06	0.992404	1.21902e-06	0.0032935
1.54851	1.8062e-06	0.988248	3.63185e-07	0.00223957
1.54826	1.42098e-06	0.981004	3.78226e-09	0.00149071
1.54801	6.56547e-07	0.977578	3.33035e-07	0.00137993
1.54776	1.27483e-07	0.980809	1.04053e-06	0.00177929
1.54751	1.31052e-07	0.987661	1.56516e-06	0.00224477
1.54726	4.71929e-07	0.992353	1.51364e-06	0.00235468
1.54701	7.43647e-07	0.991419	9.3732e-07	0.00199296
1.54676	7.32133e-07	0.986424	2.73572e-07	0.00139363
1.54651	5.55851e-07	0.982287	7.70305e-09	0.000941699
1.54626	4.63216e-07	0.982906	3.12625e-07	0.000889874
1.54601	5.43822e-07	0.987859	9.31442e-07	0.00119272
1.54576	6.57423e-07	0.992907	1.38218e-06	0.00156247
1.54551	6.28593e-07	0.993735	1.32425e-06	0.00169007
1.54526	4.73357e-07	0.989697	8.10227e-07	0.00146516
1.54501	4.00856e-07	0.984391	2.37853e-07	0.00104115
1.54477	5.80886e-07	0.982608	4.34942e-08	0.000709424
1.54452	9.26402e-07	0.986215	3.71118e-07	0.000682416
1.54427	1.13947e-06	0.992462	9.66194e-07	0.000944333
1.54402	1.00213e-06	0.996177	1.37261e-06	0.00127251
1.54377	6.26663e-07	0.994095	1.28177e-06	0.00140682
1.54352	3.9164e-07	0.987718	7.68691e-07	0.00123997
1.54327	5.89635e-07	0.982279	2.3557e-07	0.000890899
1.54302	1.11572e-06	0.982514	1.04556e-07	0.000611828
1.54277	1.5222e-06	0.988659	4.92499e-07	0.00060026
1.54253	1.42913e-06	0.996008	1.11635e-06	0.000854504
1.54228	9.17667e-07	0.998556	1.50525e-06	0.00117735
1.54203	5.07224e-07	0.993904	1.36196e-06	0.00132348
1.54178	6.87822e-07	0.985453	7.98924e-07	0.00118155
1.54153	1.42108e-06	0.979941	2.6342e-07	0.000857062
1.54128	2.10539e-06	0.982107	2.00052e-07	0.000594886
1.54104	2.10169e-06	0.990693	7.02461e-07	0.000597597
1.54079	1.37258e-06	0.999115	1.42401e-06	0.000873164
1.54054	6.16295e-07	1.0005	1.82849e-06	0.00122538
1.54029	6.9036e-07	0.993257	1.60266e-06	0.00139689
1.54005	1.78788e-06	0.982677	9.18058e-07	0.00126174
1.5398	3.13574e-06	0.977087	3.2828e-07	0.00092509
1.53955	3.58717e-06	0.981304	3.57899e-07	0.000652305
1.5393	2.67087e-06	0.992538	1.08279e-06	0.000674294
1.53905	1.15727e-06	1.00215	2.03088e-06	0.00101016
1.53881	5.28405e-07	1.00224	2.50877e-06	0.00144164
1.53856	1.6907e-06	0.992021	2.13634e-06	0.00166652
1.53831	4.03336e-06	0.978916	1.18809e-06	0.00152547
1.53807	5.76619e-06	0.973166	4.50371e-07	0.00113502
1.53782	5.40493e-06	0.979808	6.51596e-07	0.000819221
1.53757	3.18537e-06	0.994286	1.86465e-06	0.00087693
1.53733	1.08747e-06	1.00542	3.35318e-06	0.00134866
1.53708	1.25855e-06	1.00385	4.04767e-06	0.00196093
1.53683	4.07432e-06	0.989674	3.36808e-06	0.0023075
1.53659	7.57473e-06	0.973046	1.79265e-06	0.00215297
1.53634	8.97483e-06	0.966885	6.73094e-07	0.0016393
1.53609	7.12835e-06	0.976758	1.30321e-06	0.00122533
1.53585	3.7881e-06	0.995811	3.83857e-06	0.00137199
1.5356	2.32625e-06	1.00915	6.90323e-06	0.00218122
1.53535	4.75939e-06	1.00501	8.35791e-06	0.00326039
1.53511	9.65058e-06	0.984429	6.90015e-06	0.00395224
1.53486	1.30539e-05	0.961686	3.43379e-06	0.0038151
1.53462	1.21391e-05	0.954242	1.0486e-06	0.00302872
1.53437	8.45447e-06	0.969069	3.20778e-06	0.00239912
1.53412	7.44189e-06	0.995767	1.10024e-05	0.00287551
1.53388	1.36393e-05	1.01265	2.13153e-05	0.00484084
1.53363	2.51415e-05	1.00255	2.76815e-05	0.00766492
1.53339	3.2879e-05	0.967145	2.4314e-05	0.00993362
1.53314	2.77713e-05	0.928444	1.17526e-05	0.0103855
1.5329	1.27864e-05	0.914281	1.02116e-06	0.0091015
1.53265	1.15315e-05	0.936391	1.31346e-05	0.00820671
1.53241	6.47614e-05	0.976298	7.26351e-05	0.011476
1.53216	0.000212537	0.990713	0.000196857	0.0227759
1.53191	0.00046936	0.935832	0.00038531	0.0439531
1.53167	0.000806155	0.796823	0.000614377	0.0732144
1.53142	0.00115143	0.603818	0.000840786	0.104943
1.53118	0.00141435	0.422702	0.00101362	0.13127
1.53094	0.00152011	0.324101	0.00109076	0.14487
1.53069	0.00144042	0.347581	0.00105325	0.141776
1.53045	0.00120396	0.481592	0.000911715	0.122949
1.5302	0.000882116	0.67049	0.000702301	0.0938705
1.52996	0.000558471	0.843987	0.000473825	0.0623624
1.52971	0.000297719	0.951546	0.000271767	0.0356469
1.52947	0.000128181	0.982611	0.000125322	0.0179618
1.52922	4.29102e-05	0.96328	4.2016e-05	0.00967384
1.52898	1.44353e-05	0.934457	1.07088e-05	0.00807167
1.52874	1.26913e-05	0.92651	1.03865e-05	0.00923486
1.52849	1.69869e-05	0.945387	2.01846e-05	0.00996459
1.52825	1.86763e-05	0.976089	2.64602e-05	0.00889512
1.528	1.71464e-05	0.997957	2.4852e-05	0.0064524
1.52776	1.42965e-05	0.999988	1.79003e-05	0.0039557
1.52752	1.13177e-05	0.98647	1.06014e-05	0.00252682
1.52727	8.40934e-06	0.971203	6.55554e-06	0.00242879
1.52703	5.76948e-06	0.966325	6.33072e-06	0.00309056
1.52679	4.04676e-06	0.974294	8.11324e-06	0.00363907
1.52654	3.79088e-06	0.987968	9.53404e-06	0.00350654
1.5263	4.7121e-06	0.997335	9.26813e-06	0.0027247
1.52606	5.68679e-06	0.99708	7.54037e-06	0.00178261
1.52581	5.59407e-06	0.989546	5.54034e-06	0.00121667
1.52557	4.21713e-06	0.981761	4.3905e-06	0.00124072
1.52533	2.38835e-06	0.979623	4.41777e-06	0.0016493
1.52508	1.26691e-06	0.983894	5.11352e-06	0.00201562
1.52484	1.39795e-06	0.990577	5.65017e-06	0.0020109
1.5246	2.34124e-06	0.994678	5.5006e-06	0.00161541
1.52436	3.11524e-06	0.99402	4.73478e-06	0.00109311
1.52411	3.01268e-06	0.990286	3.8597e-06	0.000774996
1.52387	2.09694e-06	0.987008	3.39172e-06	0.000820124
1.52363	1.0353e-06	0.986557	3.49379e-06	0.00112039
1.52339	5.00409e-07	0.988614	3.91273e-06	0.00140077
1.52314	6.73462e-07	0.991041	4.21439e-06	0.00142754
1.5229	1.2084e-06	0.992006	4.11334e-06	0.0011704
1.52266	1.59023e-06	0.991407	3.65693e-06	0.000808619
1.52242	1.53204e-06	0.990516	3.15311e-06	0.000588278
1.52217	1.10935e-06	0.990468	2.92114e-06	0.000641184
1.52193	6.08442e-07	0.991142	3.05902e-06	0.000896136
1.52169	2.86074e-07	0.991449	3.39116e-06	0.00114051
1.52145	2.36666e-07	0.990654	3.61786e-06	0.00118062
1.52121	4.05335e-07	0.989345	3.54371e-06	0.000981672
1.52097	6.60311e-07	0.989017	3.21441e-06	0.000687502
1.52072	8.48466e-07	0.990585	2.86859e-06	0.00050995
1.52048	8.40405e-07	0.993213	2.74992e-06	0.000571666
1.52024	5.99013e-07	0.994711	2.92451e-06	0.000817481
1.52	2.42183e-07	0.993376	3.23815e-06	0.00105758
1.51976	1.15095e-08	0.989723	3.44005e-06	0.00110913
1.51952	1.10147e-07	0.986488	3.37582e-06	0.000931949
1.51928	5.13499e-07	0.986587	3.10302e-06	0.000658595
1.51904	9.3675e-07	0.990564	2.84338e-06	0.000496557
1.51879	1.04181e-06	0.995714	2.80995e-06	0.00057386
1.51855	7.41002e-07	0.997885	3.04196e-06	0.000841697
1.51831	3.19593e-07	0.9948	3.37453e-06	0.00110729
1.51807	2.19931e-07	0.988242	3.5672e-06	0.00117546
1.51783	6.37643e-07	0.98312	3.49335e-06	0.000996286
1.51759	1.29591e-06	0.983798	3.24298e-06	0.000708673
1.51735	1.65083e-06	0.99042	3.05587e-06	0.000543107
1.51711	1.3938e-06	0.998271	3.13277e-06	0.000650526
1.51687	7.98322e-07	1.00107	3.47113e-06	0.000982651
1.51663	5.38485e-07	0.995893	3.85851e-06	0.00131697
1.51639	1.0718e-06	0.985959	4.03777e-06	0.00141634
1.51615	2.1307e-06	0.978678	3.91973e-06	0.00121117
1.51591	2.85376e-06	0.980127	3.67177e-06	0.000867188
1.51567	2.54353e-06	0.990001	3.59837e-06	0.0006779
1.51543	1.41013e-06	1.00116	3.89396e-06	0.000848852
1.51519	5.53718e-07	1.00463	4.46274e-06	0.00132879
1.51495	1.0516e-06	0.996632	4.96681e-06	0.00182217
1.51471	2.87513e-06	0.982144	5.0924e-06	0.00199324
1.51447	4.67419e-06	0.971897	4.83808e-06	0.0017266
1.51423	4.8246e-06	0.974393	4.57851e-06	0.00125014
1.51399	2.97717e-06	0.988848	4.80597e-06	0.00100644
1.51375	6.97329e-07	1.00474	5.70985e-06	0.00133653
1.51351	3.68028e-07	1.0091	6.92792e-06	0.00219283
1.51327	3.03574e-06	0.996545	7.73283e-06	0.00310981
1.51304	7.06086e-06	0.97455	7.60945e-06	0.003501
1.5128	9.09169e-06	0.959085	6.82995e-06	0.00311331
1.51256	6.99904e-06	0.962948	6.51893e-06	0.00231648
1.51232	2.41215e-06	0.985046	7.97237e-06	0.00196689
1.51208	2.40065e-07	1.00919	1.15425e-05	0.00285274
1.51184	4.72183e-06	1.01464	1.58774e-05	0.00504708
1.5116	1.47656e-05	0.991922	1.83321e-05	0.00764589
1.51136	2.29814e-05	0.9523	1.67938e-05	0.00921132
1.51113	2.09906e-05	0.922494	1.22298e-05	0.00881927
1.51089	8.93342e-06	0.926135	1.05032e-05	0.00716016
1.51065	2.74467e-06	0.963483	2.19666e-05	0.00695579
1.51041	3.23349e-05	1.00407	5.82224e-05	0.0122047
1.51017	0.00012854	0.999937	0.000126893	0.0263745
1.50993	0.000304154	0.913994	0.000226553	0.0503098
1.5097	0.000539675	0.746911	0.000344359	0.0809436
1.50946	0.000783529	0.545103	0.000458045	0.111646
1.50922	0.000969168	0.382522	0.000542097	0.134301
1.50898	0.00104175	0.32485	0.000575953	0.142319
1.50874	0.000981116	0.395919	0.000550988	0.133247
1.50851	0.000809376	0.565528	0.000473452	0.109774
1.50827	0.000579861	0.765521	0.000362197	0.0786581
1.50803	0.00035389	0.924591	0.000242214	0.0480652
1.50779	0.000177559	1.00196	0.000136646	0.0245535
1.50756	6.91649e-05	1.00179	6.03386e-05	0.0110197
1.50732	2.09133e-05	0.962325	1.71297e-05	0.00640248
1.50708	1.07364e-05	0.928883	1.31425e-06	0.00704705
1.50685	1.59638e-05	0.927964	2.01324e-06	0.00886676
1.50661	2.19128e-05	0.957042	8.22175e-06	0.00917871
1.50637	2.3256e-05	0.993334	1.24807e-05	0.00742591
1.50613	2.05755e-05	1.013	1.21229e-05	0.00468428
1.5059	1.6161e-05	1.00718	8.28138e-06	0.00248321
1.50566	1.1726e-05	0.98538	3.72419e-06	0.0017189
1.50542	8.20102e-06	0.966151	7.83668e-07	0.00223115
1.50519	6.2217e-06	0.963187	2.51366e-07	0.00312923
1.50495	6.14359e-06	0.976833	1.42554e-06	0.00350536
1.50471	7.58419e-06	0.995838	2.91695e-06	0.00301698
1.50448	9.27384e-06	1.00673	3.58145e-06	0.00199737
1.50424	9.71509e-06	1.00341	3.0706e-06	0.00110812
1.50401	8.25501e-06	0.990358	1.82027e-06	0.000834805
1.50377	5.64025e-06	0.978156	6.23294e-07	0.00118064
1.50353	3.49479e-06	0.975404	1.04969e-07	0.00173146
1.5033	3.08671e-06	0.983039	3.96943e-07	0.00199589
1.50306	4.37615e-06	0.994674	1.1432e-06	0.00175456
1.50282	6.10486e-06	1.00194	1.77747e-06	0.00117935
1.50259	6.8171e-06	1.00051	1.88084e-06	0.000667598
1.50235	5.95611e-06	0.992559	1.41219e-06	0.000536903
1.50212	4.17816e-06	0.984425	6.94979e-07	0.000806747
1.50188	2.71995e-06	0.981752	1.89079e-07	0.0012113
1.50165	2.41637e-06	0.985738	1.95384e-07	0.00141344
1.50141	3.16551e-06	0.992927	6.73663e-07	0.00125218
1.50118	4.17529e-06	0.998178	1.28124e-06	0.000845324
1.50094	4.66329e-06	0.998332	1.6038e-06	0.000484972
1.50071	4.38781e-06	0.994009	1.42936e-06	0.000414162
1.50047	3.65116e-06	0.988639	8.8741e-07	0.000652438
1.50023	2.92099e-06	0.985812	3.60669e-07	0.000993075
1.5	2.48532e-06	0.986978	2.2497e-07	0.00116505
